Hersteller,Typ,Code,Suchbegriffe,Fehler,Ursache,Info,Weitere,Kategorie,Link,TypBild,Details,Modal,ID,,,CsvVersion
Gilgen,SL-35,E3102,3102,"25 VDC Fehler.<br>
Externe Komponenten.","Externe Last (24 V) reduzieren.<br>
Steuerung ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10329,,,
Gilgen,SL-35,E3103,3103,"26 VDC Fehler.<br>
Externe Komponenten.","Externe Last (24 V) reduzieren.<br>
Steuerung ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10330,,,
Gilgen,SL-35,E3104,3104,CARLOCK Speisungsfehler.,"CARLOCK Verbindung kontrollieren.<br>
CARLOCK kontrollieren.<br>
CARLOCK und / oder Steuerung ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10331,,,
Gilgen,SL-35,E3105,3105,CARLOCK Speisungsfehler.,"CARLOCK Verbindung kontrollieren.<br>
CARLOCK kontrollieren.<br>
CARLOCK und / oder Steuerung ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10332,,,
Gilgen,SL-35,E3106,3106,CAN Speisungsfehler.,"CAN Verbindung kontrollieren.<br>
CAN Komponenten kontrollieren.<br>
CARLOCK und / oder Steuerung ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10333,,,
Gilgen,SL-35,E3110,3110,13 VDC Fehler.,Steuerung ersetzen.,,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10334,,,
Gilgen,SL-35,E3211,3211,Konfiguration,"Der Ausgang G.E.L ist bei Aktivieren von «Redundant» automatisch auf F+R und erwartet einen Fluchtwegumschalter an der Steuerung. Ist er nicht angeschlossen, muss G.E.L manuell umkonfiguriert werden ","⚠ Achtung: die vorhandene Konfiguration von G.E.L wird beim Softwareupdate überschrieben, da automatisch ein Factory-Reset durchgeführt wird. ",,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10335,,,
Gilgen,SL-35,E3300,3300,Schaltnetzteil Dauerleistung zu hoch.,"Externe Last (24 V) reduzieren.<br>
Parameter Fch reduzieren.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10336,,,
Gilgen,SL-35,E3301,3301,Schaltnetzteil Dauerleistung sehr hoch.,"Externe Last (24 V) reduzieren.<br>
Parameter Fch reduzieren.<br>
Teach durchführen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10337,,,
Gilgen,SL-35,E3500,3500,Batterie wurde abgehängt oder ist tiefentladen.,"Batterie anschließen.<br>
Batterie ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10338,,,
Gilgen,SL-35,E3501,3501,Batterie wurde abgehängt oder ist tiefentladen.,"Batterie anschließen.<br>
Batterie ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10339,,,
Gilgen,SL-35,E3503,3503,Batterie ist alt und die Ladezeit lang.,"Nur Warnung.<br>
Batterie ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10340,,,
Gilgen,SL-35,E3504,3504,Batterie ist alt und die Ladezeit lang.,"Nur Warnung.<br>
Batterie ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10341,,,
Gilgen,SL-35,E3505,3505,Batterie überladen.,Batterie ersetzen.,,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10342,,,
Gilgen,SL-35,E3506,3506,Strombegrenzung für Batterie defekt.,Steuerung ersetzen.,,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10343,,,
Gilgen,SL-35,E3507,3507,"Batterie:<br>
Kalibrationsfehler der Ladeschaltung.","Factory-Reset durchführen.<br>
Steuerung ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10344,,,
Gilgen,SL-35,E3601,3601,Batterieladezeit ist zu lang.,"Nur Warnung<br>
Batterie ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10345,,,
Gilgen,SL-35,E3602,3602,Batterieladezeit ist zu lang.,"Nur Warnung<br>
Batterie ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10346,,,
Gilgen,SL-35,E3603,3603,Batterieladezeit ist zu lang.,"Nur Warnung<br>
Batterie ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10347,,,
Gilgen,SL-35,E5049...E5199,"E5049, E5050, E5051, E5052, E5053, E5054, E5055, E5056, E5057, E5058, E5059, E5060, E5061, E5062, E5063, E5064, E5065, E5066, E5067, E5068, E5069, E5070, E5071, E5072, E5073, E5074, E5075, E5076, E5077, E5078, E5079, E5080, E5081, E5082, E5083
, E5084, E5085, E5086, E5087, E5088, E5089, E5090, E5091, E5092, E5093, E5094, E5095, E5096, E5097, E5098, E5099, E5100, E5101, E5102, E5103, E5104, E5105, E5106, E5107, E5108, E5109, E5110, E5111, E5112, E5113, E5114, E5115, E5116, E5117, E5118, E5119, E5120, E5121, E5122, E5123, E5124, E5125, E5126, E5127, E5128, E5129, E5130, E5131, E5132, E5133, E5134, E5135, E5136, E5137, E5138, E5139, E5140, E5141, E5142, E5143, E5144, E5145, E5146, E5147, E5148, E5149, E5150, E5151, E5152, E5153, E5154, E5155, E5156, E5157, E5158, E5159, E5160, E5161, E5162, E5163, E5164, E5165, E5166, E5167, E5168, E5169, E5170, E5171, E5172, E5173, E5174, E5175, E5176, E5177, E5178, E5179, E5180, E5181, E5182, E5183, E5184, E5185, E5186, E5187, E5188, E5189, E5190, E5191, E5192, E5193, E5194, E5195, E5196, E5197, E5198, E5199, 5049, 5050, 5051, 5052, 5053, 5054, 5055, 5056, 5057, 5058, 5059, 5060, 5061, 5062, 5063, 5064, 5065, 5066, 5067, 5068, 5069, 5070, 5071, 5072, 5073, 5074, 5075, 5076, 5077, 5078, 5079, 5080, 5081, 5082, 5083, 5084, 5085, 5086, 5087, 5088, 50
89, 5090, 5091, 5092, 5093, 5094, 5095, 5096, 5097, 5098, 5099, 5100, 5101, 5102, 5103, 5104, 5105, 5106, 5107, 5108, 5109, 5110, 5111, 5112, 5113, 5114, 5115, 5116, 5117, 5118, 5119, 5120, 5121, 5122, 5123, 5124, 5125, 5126, 5127, 5128, 5129, 5130, 5131, 5132, 5133, 5134, 5135, 5136, 5137, 5138, 5139, 5140, 5141, 5142, 5143, 5144, 5145, 5146, 5147, 5148, 5149, 5150, 5151, 5152, 5153, 5154, 5155, 5156, 5157, 5158, 5159, 5160, 5161, 5162, 5163, 5164, 5165, 5166, 5167, 5168, 5169, 
5170, 5171, 5172, 5173, 5174, 5175, 5176, 5177, 5178, 5179, 5180, 5181, 5182, 5183, 5184, 5185, 5186, 5187, 5188, 5189, 5190, 5191, 5192, 5193, 5194, 5195, 5196, 5197, 5198, 5199",Software-Fehler.,"Reboot durchführen.<br>
Factory-Reset durchführen.<br>
Software-Update durchführen.<br>
Steuerung ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10348,,,
Gilgen,SL-35,E5301,5301,Steuerungs Fehler.,Steuerung ersetzen.,,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10349,,,
Gilgen,SL-35,E5302,5302,Steuerungs Fehler.,Steuerung ersetzen.,,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10350,,,
Gilgen,SL-35,E5303,5303,CARLOCK Fehler.,CARLOCK ersetzen.,,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10351,,,
Gilgen,SL-35,E5304,5304,CONTROL PANEL Fehler.,CONTROL PANEL ersetzen.,,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10352,,,
Gilgen,SL-35,E5305,5305,Interface-Fehler.,Interface ersetzen.,,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10353,,,
Gilgen,SL-35,E7500,7500,Sensor-Fehler: COMBISCAN innen.,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10354,,,
Gilgen,SL-35,E7501,7501,Sensor-Fehler: COMBISCAN innen.,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10355,,,
Gilgen,SL-35,E7502,7502,Sensor-Fehler: COMBISCAN innen.,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10356,,,
Gilgen,SL-35,E7503,7503,Sensor-Fehler: COMBISCAN innen.,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10357,,,
Gilgen,SL-35,E7504,7504,Sensor-Fehler: SAFESCAN (Sicherheit beim Öffnen).,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10358,,,
Gilgen,SL-35,E7505,7505,Sensor-Fehler: SAFESCAN (Sicherheit beim Öffnen).,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10359,,,
Gilgen,SL-35,E7506,7506,Sensor-Fehler: SAFESCAN (Sicherheit beim Öffnen).,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10360,,,
Gilgen,SL-35,E7507,7507,Sensor-Fehler: SAFESCAN (Sicherheit beim Öffnen).,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10361,,,
Gilgen,SL-35,E7508,7508,Sensor-Fehler: COMBISCAN außen.,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10362,,,
Gilgen,SL-35,E7509,7509,Sensor-Fehler: COMBISCAN außen.,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10363,,,
Gilgen,SL-35,E7510,7510,Sensor-Fehler: COMBISCAN außen.,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10364,,,
Gilgen,SL-35,E7511,7511,Sensor-Fehler: COMBISCAN außen.,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10365,,,
Gilgen,SL-35,E7512,7512,Sensor-Fehler: SAFESCAN (Sicherheit beim Schließen).,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10366,,,
Gilgen,SL-35,E7513,7513,Sensor-Fehler: SAFESCAN (Sicherheit beim Schließen).,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10367,,,
Gilgen,SL-35,E7514,7514,Sensor-Fehler: SAFESCAN (Sicherheit beim Schließen).,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10368,,,
Gilgen,SL-35,E7515,7515,Sensor-Fehler: SAFESCAN (Sicherheit beim Schließen).,"Sensor kontrollieren und Einstellungen anpassen.<br>
Sensor ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10369,,,
Gilgen,SL-35,E7601,7601,Mehrere Sensoren mit der gleichen Adresse.,Sensor DIP-Switches kontrollieren / korrigieren.,,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10370,,,
Gilgen,SL-35,E7602,7602,CAN-Bus Fehler.,"Reboot durchführen.<br>
Steuerung ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10371,,,
Gilgen,SL-35,E7603,7603,CAN-Bus Fehler.,"Reboot durchführen.<br>
Steuerung ersetzen.",,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10372,,,
Gilgen,SL-35,E7604,7604,Bei SL 35 Redundant: COMBISCAN innen fehlt.,COMBISCAN innen anschließen.,,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10373,,,
Gilgen,SL-35,E7701,7701,CAN-Sensor / Gerät nicht kompatibel.,Sensor / CAN-Gerät kontrollieren.,,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10374,,,
Gilgen,SL-35,E7705,7705,"Sensor bei Aufstarten nicht gefunden.<br>
Sensor wurde entfernt.",Sensor kontrollieren / ersetzen oder Sensor abmelden.,,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10375,,,
Gilgen,SL-35,E7707,7707,"RAM, ROM Error Sensor-Problem.",Sensor kontrollieren / ersetzen.,,,,"
<a href=""https://media.gilgendoorsystems.com/download/lAXlnJLLnQhh"" target=""_blank""style=""color: var(--fg);"">SL35 Betreiberhandbuch</a>",images/typen/sl-35.png,,Reset:details/reset_sl-35.html | Not Schließen:details/schliessen_sl35.html,10376,,,
